uuid,titre,nb_postes,statut,rome_code,date_debut,ville,type_contrat,nb_jours_contrat,nb_mois_contrat,nb_annees_contrat,diplome_obligatoire,niveau_etude,region_sud,region_nord,region_ile,created_at,updated_at,diplome,description,telephone,email,source,source_id,employer_id,ridet,designation,forme_juridique,enseigne,ville_physique,adresse_physique,rome_code_v3
202603131b25,Agent / Agente d'accueil,1,ACTIVE,M1601,2026-03-16 00:00:00+11:00,NOUMEA,CDI,0,0,0,true,5,false,false,false,2026-03-13 18:16:08+11:00,2026-03-13 18:16:08+11:00,"BTS PROFESSIONS IMMOBILIERES, PME PMI, GESTION COMPTABILITE","## Mon offre d'emploi

Agence immobilière sur Nouméa recherche son agent(e) d'accueil en CDI 

Taches principales :
* Accueil téléphonique et physique
* Orientation des demandes
* Traitement des mails et estion du courrier entrant et sortant
* Suivi administratif des consommables de l'agence
* Gestion des plannings et prise des RDV
* Encaissement des loyers et charges de copropriété
* Préparation et dépôt des remises en banque
* Classemnt et archivage

Profil recherché :
* BTS Professions Immobilières, BTS PME pPMI ou BTS gestion comptabilité
* Minimum 3 ans d'expérience
* Maîtrise de l'outil informatique et du logiciel CRYPTO

Qualités exigées : 
* Qualités rédactionnelles
* Capacité en petite comptabilité
* Sens du travail en équipe
* Rigueur et organisation
* Doté d'un bon sens relationnel
* Gestion du stress",,,,,b20871e5-0aa3-4d9a-9775-19d5a04a262a,1169234001,ISIS GESTION,SOCIETE A RESPONSABILITE LIMITEE (SARL),ISIS GESTION,NOUMEA,24 bis rue Dame Lechanteur Orphelinat,
20260313bc1e,Assistant administratif / Assistante administrative,1,ACTIVE,M1607,2026-03-13 00:00:00+11:00,NOUMEA,CDI,0,0,0,false,5,false,false,false,2026-03-13 13:24:38+11:00,2026-03-13 13:24:38+11:00,,"Dans le cadre de son développement, notre cabinet spécialisé en défiscalisation et financement de projets recharche un(e) : assistant(e) de gestion des opérations Middle et Back office (H/F)

Missions : 
- Support opérationnel et quotidien des projets en développement
- Préparation et suivi des contrats et documents
- Suivi des opérations financières
- Contrôle des flux et vérifications des données
- Gestion administrative des dossiers clients
- Mise à jour des de données et reportings
- Interface avec nos partenaires (banques, comptables, réseaux de placement)

Profil recherché :
- Bac +2 / Bac +3 en gestion, finances ou équivalent,
- Minimum 5 ans d'expérience dans un environnement exigeant (cabinet financier, banque, gestion de projets, assurance, maîtrise d'ouvrage ...)
- Rigueur, organisation et sens du détail
- Très bonne maîtrise des outils bureautique (Excel indispensable)
- Sens de la confidentialité et professionnalisme
- Capacité à gérer plusieurs dossiers simultanément

Nous offrons : 
- CDI - Temps plein
- Formation et accompagnement à la prise de poste
- Un environnement de travail structuré et bienveillant
- Un poste clé au coeur des opérations du cabinet
- Un poste évolutif

Basé sur Nouméa.
Prise de poste souhaitée au plus tard mi-avril 2026.
Candidature (CV, lettre de motivation, prétentions salariales à communiquer) à l'adresse : accueil@i2f.nc",,,,,634bc564-a041-414e-8d52-0eb5e0686dbd,0658435001,INGENIERIE FINANCIERE ET FISCALE NOUVELLE CALEDONIE,SOCIETE PAR ACTIONS SIMPLIFIEE (SAS),INGENIERIE FINANCIERE ET FISCALE NOUVELLE CALEDONIE,NOUMEA,10 rue Jean Jaurès Centre Ville Immeuble Le Grand Théâtre,
202603138b2b,Professeur / Professeure de mathématiques,1,ACTIVE,K2107,2026-03-16 00:00:00+11:00,KAALA-GOMEN,CDD,0,0,1,true,,true,true,true,2026-03-13 12:17:37+11:00,2026-03-13 12:17:37+11:00,LICENCE DES MATHEMATIQUES,"## Mon offre d'emploi


CONTACTS : Directeur :  Boaema Régis (99.58.76), secrétariat (47.67.52)
Mail : secretariat.baganda@asee.nc / direction.baganda@asee.nc",,,,,6b5d0890-7968-482f-b406-e8c86a5305e6,1599513002,COMMUNAUTE DES ALLIANCES SCOLAIRES ET EDUCATIVES DE BWAKADRA,ASSOCIATION LOI 1901 OU ASSIMILE,COLLÈGE DE BAGANDA,KAALA-GOMEN,Tribu de Baganda,
202603129cfb,Formateur / Formatrice technique,11,ACTIVE,K2111,2026-04-07 00:00:00+11:00,NOUMEA,CDD,0,10,0,false,6,false,false,false,2026-03-12 16:21:01+11:00,2026-03-12 16:21:01+11:00,BAC +3 à BAC +5 SELON DOMAINE,,,,,,7da89d06-d797-434e-855f-062659cb29d1,0115576001,CHAMBRE DE COMMERCE ET D'INDUSTRIE DE NOUVELLE-CALEDONIE,ORGANISME CONSULAIRE,CHAMBRE DE COMMERCE ET D'INDUSTRIE DE NOUVELLE-CALEDONIE,NOUMEA,15 rue de Verdun Centre Ville,
202603128390,Laborantin / Laborantine d'analyses médicales,1,ACTIVE,J1302,2026-03-16 00:00:00+11:00,NOUMEA,CDI,0,0,0,true,5,true,true,true,2026-03-12 16:14:27+11:00,2026-03-12 16:14:27+11:00,BTS Analyses biologiques ou équivalent & Certificat de prélèvement exigé,"## Mon offre d'emploi

A pourvoir : Dès que possible
Poste à Temps plein + Astreinte selon roulement + Nuit
Lieu de travail : Laboratoire de INM (Ile-Nou-Magnin) à Nouville, NOUMEA

Les candidatures (CV + Lettre de motivation) sont à adresser :
- Par mail : recrutement@caledobio.nc",,,,,7adfd0de-db38-4aa9-9631-0f1ad83c7760,0770768001,CALEDO BIO,SOCIETE DE PARTICIPATIONS FINANCIERES DE PROFESSION LIBERALE SOCIETE A RESPONSABILITE LIMITEE (SPFPL SARL),CALEDO BIO,NOUMEA,31 rue Eugène Porcheron Quartier Latin,
20260312ee3d,Formateur / Formatrice ressources humaines,1,ACTIVE,K2111,2026-04-01 00:00:00+11:00,,INTERMITTENT/SAISONNIER,0,10,0,false,7,true,false,false,2026-03-12 16:05:52+11:00,2026-03-12 16:05:52+11:00,RH,,,,,,7da89d06-d797-434e-855f-062659cb29d1,0115576001,CHAMBRE DE COMMERCE ET D'INDUSTRIE DE NOUVELLE-CALEDONIE,ORGANISME CONSULAIRE,CHAMBRE DE COMMERCE ET D'INDUSTRIE DE NOUVELLE-CALEDONIE,NOUMEA,15 rue de Verdun Centre Ville,
20260312d25b,Manéuvre de chantier,1,ACTIVE,F1704,2026-03-12 15:19:29+11:00,DUMBEA,CDD,0,3,0,false,,true,false,false,2026-03-12 15:19:12+11:00,2026-03-12 15:19:12+11:00,,,,,,,b91ab9fa-de06-40b0-9b4a-70c7df1db959,1330968001,TURQUOISE CONCEPT,SOCIETE A RESPONSABILITE LIMITEE (SARL),TURQUOISE CONCEPT,DUMBEA,Rue Antoine Becquerel ZAC PANDA Lot 341-358,
20260312ae31,Ouvrier polyvalent / Ouvriére polyvalente d'entretien des bétiments,1,ACTIVE,I1203,2026-03-12 14:08:39+11:00,NOUMEA,CDD,0,3,0,false,,true,false,false,2026-03-12 14:08:19+11:00,2026-03-12 14:08:19+11:00,,"## Mon offre d'emploi

Veuillez adresser votre candidature à l'adresse mail suivante : secretariat@probatiservice.nc",,,,,71263818-f3e4-484e-a2b4-19999e087c33,0777771001,PRO BATI SERVICE,SOCIETE A RESPONSABILITE LIMITEE (SARL),PRO BATI SERVICE,NOUMEA,22 rue Duquesne Artillerie,
20260312aaf9,Pharmacien / Pharmacienne en officine,1,ACTIVE,J1202,2026-06-29 00:00:00+11:00,NOUMEA,CDD,0,0,1,false,8,true,false,false,2026-03-12 13:59:54+11:00,2026-03-12 13:59:54+11:00,DOCTORAT EN PHARMACIE,,,,,,b8d5d264-971c-4629-b446-c53f097525fa,0209312001,PHARMACIE CALEDONIENNE,SOCIETE D'EXERCICE LIBERAL A RESPONSABILITE LIMITEE (SELARL),PHARMACIE CALEDONIENNE,NOUMEA,18 rue Duquesne Artillerie,
2026031189c4,Comptable général / Comptable générale,1,ACTIVE,M1203,,NOUMEA,CDI,0,0,0,true,6,false,false,false,2026-03-12 10:38:54+11:00,2026-03-12 10:38:54+11:00,DCG ou DSCG,,,,,,b728deaa-c50f-4ec1-bd72-032a42bb33c4,1030493001,PGA,SOCIETE A RESPONSABILITE LIMITEE (SARL),PGA,NOUMEA,59 promenade Roger Laroque Anse Vata Immeuble Le Commodore,
20260311185f,Comptable général / Comptable générale,1,ACTIVE,M1203,,NOUMEA,CDI,0,0,0,false,7,false,false,false,2026-03-12 10:22:36+11:00,2026-03-12 10:22:36+11:00,DCG ou DSCG,,,,,,b728deaa-c50f-4ec1-bd72-032a42bb33c4,1030493001,PGA,SOCIETE A RESPONSABILITE LIMITEE (SARL),PGA,NOUMEA,59 promenade Roger Laroque Anse Vata Immeuble Le Commodore,
20260311579a,Animateur / Animatrice d'activités culturelles et de loisirs,1,ACTIVE,G1202,2026-03-12 10:30:32+11:00,NOUMEA,CDI,0,0,0,false,4,true,true,true,2026-03-12 10:00:42+11:00,2026-03-12 10:00:42+11:00,,"ANIMATEUR(TRICE) / EDUCATEUR (TRICE) ENVIRONNEMENT
REFERENT COMMUNICATION

La fiche de poste précise les missions et les activités usuelles du ou de la Salarié(e). Toutefois il peut lui être demandé de prendre en charge occasionnellement d’autres missions.

GENERALITES

•	Lieu de travail : CIE.NC (PS, occasionnellement en PN et PIL), avec déplacements fréquents.
•	Temps de travail : Plein temps
•	Rattachement hiérarchique : Direction 
•	Classification : Convention collective Commerce et Divers – Employé N3, 2ème échelon - Coeff 238 
•	189 924 f brut (salaire conventionnel).

MISSIONS :
Mise en œuvre d’activités de sensibilisation et d’éducation à l’environnement ;
Conception d’activités et d’outils pédagogiques ;
Animation du réseau de bénévoles et organisation des réunions mensuelles ;
Gestion des pages Facebook et Instagram de l’Association ;
Gestion et mise à jour du site Internet du CIE.NC.

ACTIVITES :
Sensibilisation et éducation à l’environnement
•	Préparation et réalisation d’animations, de sorties-nature, de tenue de stand… conformément au    planning établi en collaboration avec les autres animateurs/animatrices et la direction ; 
•	Aide, soutien et suivi de projets liés à l’environnement.

Outils pédagogiques
•	Participation à la création et/ou à l’adaptation d’outils pédagogiques ;
•	Participation à la constitution du fonds documentaire et de la photothèque du CIE.NC ; 
•	Création et/ou mise à jour de déroulés pédagogiques
•	Valorisation et diffusion des outils pédagogiques.

Communication
•	Alimentation et gestion des moyens de communication numériques du CIE.NC (site web, FB, Instagram, YouTube) ;
•	Centralisation des informations issues du CIE.NC pour alimenter ses supports de communication.

Animation de la vie associative
•	Animation de temps de mobilisation des bénévoles (événements grand-public, projets, réunions mensuelles…) ;
•	Mise en œuvre de temps d’échanges et de qualification des bénévoles.

Gestion administrative
•	Mise à jour du tableau horaires par partenaires et activités ;
•	Mettre à jour quotidiennement l’agenda Google ;
•	Mise à jour du planning prévisionnel ;
•	Rédaction de bilans de projet, bilans pour les partenaires ;
•	Mises au point régulières avec la direction selon les dossiers.


PROFIL REQUIS :
Qualifications
•	Connaissance des milieux naturels de Nouvelle-Calédonie et des problématiques environnementales ;
•	Formation : niveau bac minimum requis en animation ou en gestion/protection de la nature ou équivalent ;
•	Permis de conduire ;
•	Maîtrise de l'outil informatique (Word, Excel, Power Point, Canva, pack Adobe, IA, réseaux sociaux…)

Expérience requise
•	Expérience en animation et/ou en éducation.

Compétences clefs
•	Connaissance des techniques d’animation de groupe, des techniques d’interprétation de la nature, des règles de sécurité pour l’accompagnement du public ;
•	Aptitudes relationnelles avec tout public (mairies, écoles, tribus, provinces, associations, etc.) ;
•	Pédagogie de projet ;
•	Bonne qualité rédactionnelle ;
•	Maîtrise des techniques de communication, animation de réseau de bénévoles, création d’outils pédagogiques…

Divers
•	Grande disponibilité (déplacements fréquents, parfois sur plusieurs jours et travail le week-end occasionnel).",,,,,cde65b99-f441-47c0-85b7-b3d58597a552,0477968001,CENTRE D'INITIATION A L'ENVIRONNEMENT DE NOUVELLE-CALEDONIE,ASSOCIATION LOI 1901 OU ASSIMILE,CENTRE D'INITIATION A L'ENVIRONNEMENT DE NOUVELLE-CALEDONIE,NOUMEA,61 rue Fernand Forest Zone Industrielle de Ducos Ducos Factory Bât. O 3ème étage,
202603116b3c,Coordonnateur / Coordonnatrice de service social,1,ACTIVE,K1201,2026-06-15 00:00:00+11:00,MONT-DORE,CDD,0,6,0,true,5,true,false,false,2026-03-12 07:39:40+11:00,2026-03-12 07:39:40+11:00,Secteur médico social,"Coordinateur / trice 

Sous l'autorité de la Direction, 

MISSIONS PRINCIPALES

•	Participer aux équipes éducatives et établissement du compte-rendu correspondant ;
•	Assurer le lien entre les équipes des AVS et du bureau à la Direction et faire remonter les éléments ; 
•	Recevoir les familles, analyser leur demande ;
•	Effectuer les visites à domicile auprès des bénéficiaires et établissement du compte-rendu correspondant ;
•	Mettre à jour des tableaux, suivi des bénéficiaires, suivi des accompagnatrices de vie, suivi des réunions ;
•	Participer à l’organisation des réunions et établissement des compte-rendu correspondant ;
•	Echanger et communiquer le fruit de son travail à la hiérarchie ;
•	Gestion des affectations des accompagnateurs de vie auprès du public en situation de handicap ou de dépendance (Enfants et Adultes) ;
•	Vérification des tableaux de suivi mensuels ;
•	Gestion et suivi des recrutements sous couvert de la Direction ;
•	Suivi des nouveaux embauchés ;
•	Gestion des entretiens de régulation sous couvert de la Direction ;
•	Participer à la création d’outils à destination des AVS ;
•	Mise à jour des fiches de poste des AVS après validation de la Direction ;
•	Animation de projets avec les AVS après validation de la Direction ; 
•	Tâches déléguées par la direction.	


MISSIONS ANNEXES
•	Accueil physique et téléphonique du public 

COMPÉTENCES REQUISES
•	Connaissance du milieu du handicap et/ou des structures médico-sociales ;
•	Connaissance des outils de gestion administrative, 
•	Bonne maîtrise du pack office (word, excel, outlook) 
•	Maîtrise du SIRH – So’Horsys serait un plus
•	Bonne connaissance du fonctionnement de l’AVA, des processus internes ; serait un plus  

QUALIFICATIONS
•	Bac +2 dans le domaine médico-social, socio-éducatif ou paramédical 
•	Connaissance du métier d’Accompagnement de Vie serait un plus.

QUALITÉS
•	Rigueur, organisation et méthodologie ;
•	Adaptabilité ;
•	Sens des relations humaines et bienveillance ;
•	Sens de l’accueil et de l’écoute ; 
•	Disponibilité et discrétion ;
•	Esprit d’initiative, esprit d’équipe.

CRITÈRES ABSOLUS
•	Permis B avec véhicule obligatoire.
•	Déplacements fréquents",,,,,678ea017-f99e-42ec-a0d7-a54429f94d70,1092428001,ACCOMPAGNEMENT VERS L'AUTONOMIE (A.V.A.),ASSOCIATION LOI 1901 OU ASSIMILE,ACCOMPAGNEMENT VERS L'AUTONOMIE (A.V.A.),MONT-DORE,42 rue du Cirque Robinson,
20260311dd91,Soudeur / Soudeuse de l'industrie des métaux,3,ACTIVE,H2913,2026-04-01 00:00:00+11:00,NOUMEA,CDD,0,0,0,false,,false,false,false,2026-03-12 07:31:02+11:00,2026-03-12 07:31:02+11:00,,"La Société AMC recrute soudeurs (euse) / Monteurs (euse)

Caractéristiques de l’entreprise AMC :
-	Secteur industriel,
-	Spécialité : Atelier d’usinage, chaudronnerie, tuyauterie
-	Localisation : Nouvelle Calédonie, Noumea, Ducos

Missions principales confiées au poste : 
-	Savoir préparer son environnement de travail, réglage du poste à souder …
-	Identifier et différencier les matériaux et technique de soudage
-	Assembler des pièces de métal par divers procédés de soudure en respectant les consignes de sécurités
-	Vérifier et contrôler la conformité des soudures réalisées
-	Savoir lire Descriptif Mode opératoire soudage, un plan et / ou un schéma technique 
-	Respecter les règles de métrologie
-	Effectuer la maintenance préventive et corrective de 1er niveau sur les équipements

Votre profil :
-	BEP / BAC PRO Soudage
-	Maîtrise des procédés ARC et TIG et MIG-MAG avec Qualifications
-	Expériences d’au moins 5 ans minimum souhaité
-	Être rigoureux autonome et organisé


Poste à pourvoir en CDD, les candidatures ( CV et lettre de motivations) sont à envoyer à comptabilite@amcsud.nc",,,,,51d98a0b-262d-48c2-aa23-86de487b2710,0746636001,SOCIETE DES ATELIERS DE MECANIQUE ET DE CHAUDRONNERIE,SOCIETE A RESPONSABILITE LIMITEE (SARL),SOCIETE DES ATELIERS DE MECANIQUE ET DE CHAUDRONNERIE,NOUMEA,15-17 rue Auer Zone Industrielle de Ducos Lot 348 zone industrielle de ducos,
2026031189af,Chef mécanicien / Cheffe mécanicienne marine,1,ACTIVE,I1605,2026-04-07 00:00:00+11:00,NOUMEA,CDI,0,0,0,true,7,false,false,false,2026-03-11 15:54:49+11:00,2026-03-11 15:54:49+11:00,capitaine polyvalent ou chef mecanicien marine marchande,"Fleet Manager / Superintendant Marine – Nouméa 
Dans le cadre de l’excellence du suivi de leur flotte et de leurs missions maritimes, dont certaines à l’international, SORA et SORECAL, filiales de COMPAGNIE MARITIME CHAMBON, recrutent un Fleet Manager / Superintendant Marine basé à Nouméa.

Rattaché à la direction, vous pilotez la performance opérationnelle et technique de la flotte, encadrez un Responsable Armement et un Responsable Technique, et coordonnez les relations avec équipages, chantiers et sociétés de classification.

Le poste inclut des embarquements ponctuels comme capitaine ou pour des missions internationales.
Profil : capitaine polyvalent (capitaine et chef mécanicien) avec expérience en gestion de flotte / superintendance maritime. Anglais professionnel requis.

Nouméa – Nouvelle-Calédonie
Candidatures : direction@sorasorecal.nc 
Contact : Laurent RAFFET",,,,,1327ca7b-abe0-404f-abed-cba089fd6975,0030866001,STE OCEANIENNE DE REMORQUAGE  ET D'ASSISTANCE,SOCIETE A RESPONSABILITE LIMITEE (SARL),STE OCEANIENNE DE REMORQUAGE  ET D'ASSISTANCE,NOUMEA,62 bis avenue James Cook Île Nou,
